"title","date","body"
"sizzle,sharapova,back,grand,slam,contention","January 18, 2019","melbourne,maria,sharapova,craves,tough,fight,top,player,something,deny,recent,year,rank,plummet,due,dope,injury,problem,former,world,number,one,say,fridaythe,fivetimes,grand,slam,winner,oust,defend,australian,champion,caroline,wozniacki,aggressive,brand,tennis,wear,black,crop,top,postmatch,news,good,win,feel,pretty,happy,even,wear,crop,top,im,really,happy,dont,pull,often,beam,sharapova,tell,reporter,book,spot,fourth,roundthe,last,grand,slam,come,french,yearold,russian,ban,month,take,ban,drug,meldonium,also,cut,season,short,september,shoulder,rank,th,melbourne,prove,title,victory,wozniacki,lose,three,game,first,two,matchesshe,hit,winner,opponent,know,tremendous,court,coverage,grind,opponent,long,say,missed,match,like,one,play,wozniacki,victory,mean,much,heri,felt,much,moment,felt,present,say,know,sometimes,match,wanted,match,happen,really,types,matchup,havent,really,could,really,challenge,bad,result,easy,twoset,loss,grind,thing,really,figure,way,top,miss,didnt,really,get,many,chancesi,think,learn,lot,really,put,position,get,great,great,peppered,court,melbourne,park,powerful,show,marked,secret,sharapova,say,practice,lot,practice,certainly,lot,month,thosebut,always,different,bring,practice,match,play,think,thats,one,thing,tough,get,back,handeye,playing,long,timethe,return,type,thing,think,lose,away,game,thought,start,return,well,middle,last,year,still,want,hard,say,pleased,effort,leave,everything,courti,best,fight,end,wasnt,enough,today,best,could,come,short,thats,sport,sometimes,dane,saidit,know,little,bit,well,today,really,sudipto,ganguly,edit,amlan"
"skorea,stock,gain,uschina,trade,woe,ease,rise","January 18, 2019","kospi,index,rise,foreigner,buy,korean,inch,vs,usd,south,korea,bond,yield,seoul,jan,roundup,south,korean,financial,market,south,koreas,kospi,stock,index,climb,friday,hope,ease,uschina,tension,cheer,investor,appetite,risk,asset,feds,vice,chair,subdue,worry,economy,korean,bond,yield,also,edge,wall,street,journal,report,thursday,treasury,secretary,steven,mnuchin,discuss,lift,tariff,impose,chinese,import,suggest,offer,tariff,rollback,trade,schedule,jan,chinese,vice,premier,liu,visit,united,state,jan,late,trade,talk,aim,resolve,bitter,dispute,world,two,large,economy,economy,labor,market,strong,inflation,contain,even,financial,market,recently,focus,risk,global,economic,growth,slow,federal,reserve,governor,say,thursday,gmt,kospi,point,percent,benchmark,index,set,gain,fourth,session,share,car,part,company,jump,south,korean,president,moon,jaein,declare,move,hydrogen,economy,gmb,korea,corp,supply,water,pump,hyundai,motor,kia,motor,climb,much,percent,high,january,quote,per,dollar,onshore,settlement,platform,percent,firmer,previous,close,offshore,trading,quote,per,dollar,percent,previous,day,oneyear,forward,ask,per,dollar,mscis,broad,index,share,outside,japan,percent,stock,end,previous,session,mild,gain,japanese,stock,rise,percent,kospi,percent,far,year,percent,previous,day,current,ratio,dividend,yield,percent,market,trillion,trading,volume,session,kospi,index,share,total,trade,issue,number,advance,share,foreigner,net,buyer,million,worth,share,dollar,rise,percent,year,won,high,year,per,dollar,jan,low,jan,money,debt,market,march,future,threeyear,treasury,bond,fell,point,korean,month,deposit,benchmark,rate,quote,percent,benchmark,year,korean,treasury,bond,yield,percent,higher,previous,day,percent,report,joori,roh,edit,rashmi,aichsign,uphereour"
"russian,scientist,find,defect,heavy,lift,space,rocket,engine","January 18, 2019","moscow,scientist,discover,defect,engine,russias,flagship,heavy,lift,space,rocket,could,destroy,flight,apparent,setback,project,president,vladimir,putin,say,vital,national,angara,develop,replace,proton,russia,heavy,lift,rocket,capable,carry,payload,big,tonne,orbit,launch,pad,rocket,due,july,putin,say,angara,huge,country,defence,call,space,agency,roscosmos,work,actively,meet,issue,angara,bring,attention,scientist,rocket,engine,energomash,paper,ahead,space,conference,later,monththe,paper,report,ria,news,agency,friday,publish,online,say,engine,angara,could,produce,low,frequency,could,ultimately,destroy,rocketa,special,valve,fit,mitigate,issue,case,continue,say,energomash,reply,request,space,programme,dog,mishap,recent,year,include,fail,cargo,delivery,mission,space,abort,launch,october,man,soyuz,mission,space,current,heavy,lift,rocket,proton,nearly,percent,failure,rate,launch,enter,service,create,pressure,reorganise,improve,space,tom"
"taiwan,step,probe,prochina,medium,island","January 18, 2019","taiwan,step,probeijing,newspaper,accuse,selfruled,island,spread,fake,news,activity,infringe,national,security,security,official,say,beijing,sacred,territory,taiwan,china,sensitive,issue,president,xi,jinping,step,pressure,island,lean,tsai,ingwen,become,remark,follow,report,hong,kongbased,tabloid,wen,wei,po,adopts,probeijing,stance,activity,several,hong,kong,activist,travel,taipei,last,weekalong,another,newspaper,ta,kung,pao,tabloid,know,aggressive,reporting,hound,democracy,activist,hong,kong,taiwanthe,work,foreign,hostile,force,top,priority,chenghua,deputy,director,national,security,unit,report,taiwan,bureau,tell,increase,deployment,gathering,add,also,urge,public,medium,help,provide,tip,suspicious,illegal,taiwan,expect,hold,election,year,tsai,warn,chinese,effort,include,deployment,fake,news,interfere,domestic,politics,medium,taiwan,lo,chih,cheng,lawmaker,tsais,rule,democratic,party,tell,reporter,expose,real,national,security,problemlo,sits,taiwans,foreign,national,defense,committee,add,im,worried,red,terror,happen,taiwanthey,follow,hong,kong,people,today,follow,taiwanese,alex,huang,spokesman,taiwans,office,say,ta,kung,pao,newspaper,engage,unlawful,act,people,add,spread,fake,newsthe,newspaper,ta,kung,pao,wen,wei,po,offer,immediate,response,request,commentone,hong,kong,activist,follow,report,tony,chung,tell,two,member,group,student,localism,fly,taiwan,jan,two,newspaper,monday,detailed,meeting,movement,even,book,browse,bookshop,serious,say,chung,yearold,high,school,student,quite,terrify,even,taiwan,follow,hour,daytargets,probeijing,medium,also,include,citizen,hong,kong,taiwanin,december,wen,wei,po,carry,frontpage,story,academic,kevin,carrico,send,team,follow,visit,hong,do,research,hong,kong,politics,movement,brand,separatist,yimou,lee,taipei,james,pomfret,hong,kong,additional,reporting,jessie,pang,edit,clarence"
"china,germany,deepen,financial,sector","January 18, 2019","beijing,china,germany,commit,deepen,financial,sector,work,together,battle,trade,say,joint,statement,fridaythey,sign,three,pact,strengthen,bank,sector,twoday,visit,german,finance,minister,olaf,scholz,michael,nienaber,write,beijing,monitoring,desk,edit,clarence"
"british,market,shrink,quarter,isg","January 18, 2019","edinburgh,british,market,shrink,percent,billion,euro,billion,weigh,nation,decision,leave,european,union,research,firm,service,group,isg,say,fridayin,europe,middle,east,africa,emea,business,service,contract,sector,provide,work,company,capita,serco,mitie,rise,percent,yearonyear,however,billion,euro,service,require,cloud,compute,shrank,percent,service,expand,almost,half,billion,euro,research,foundthe,collapse,british,contractor,carillion,year,ago,highwater,mark,sector,force,government,step,guarantee,service,range,school,meal,spark,public,debate,extent,private,firm,run,essential,public,work,poor,investor,sentiment,sectora,trend,towards,fragment,market,also,confirm,percent,increase,number,individual,contract,ukeven,though,macro,volatile,year,ago,demand,source,remains,strong,say,steve,hall,head,isg,believe,industry,see,growth,trend,drive,grow,appetite,digital,even,face,unforeseen,june,brexit,vote,britains,market,slump,isg,data,vote,uk,average,three,quarter,source,per,year,one,quarter,first,quarter,include,sign,large,deal,reach,markthe,emea,isg,index,measure,commercial,contract,annual,contract,value,million,euro,show,fourth,quarter,alone,overall,emea,market,grow,percent,value,billion,euro,elisabeth,oleary,editing,stephen,addisonour"
"gunman,kill,ghanaian,journalist,help,expose,soccer,graft","January 17, 2019","dakar,gunman,ghana,kill,journalist,help,uncover,corruption,football,group,employer,say,shot,three,time,men,motorbike,drive,home,work,wednesday,capital,accra,say,production,company,tiger,eye,piwe,terribly,devastate,dastardly,act,remain,unshaken,resolve,make,corruption,highrisk,activity,country,say,part,team,lead,wellknown,undercover,journalist,ana,aremeyaw,ana,crew,famous,last,year,accuse,referee,ghanas,soccer,chief,kwesi,nyantakyi,take,bribesthe,film,prompt,ghana,dissolve,football,nyantakyi,suspend,world,soccer,govern,body,fifa,step,shortly,call,killing,come,shock,ghana,whose,vibrant,press,enjoy,relative,freedom,compare,many,african,nationsi,expect,police,bring,book,soon,possible,heinous,crime,say,president,afukoaddo,police,government,official,available,ranked,rd,country,world,press,freedom,index,compile,parisbased,reporter,border,rsf,africas,high,rankingbut,shoot,grave,signal,cannot,work,safely,keep,public,inform,hold,power,account,ghana,say,committee,protect,another,press,freedom,group,base,unite,statesthe,killing,come,campaign,abuse,team,air,government,legislator,kennedy,agyapong,call,dangerous,share,photo,tell,viewer,would,pay,beat,himhe,available,comment,cover,face,public,safety,reason,post,death,facebook,twitter,feedsad,news,shall,silence,saidrest,peace,report,alessandra,prentice,edit,edward,mcallister,andrew"
"treasury,mnuchin,decline,testify,house,panel,chairman","January 18, 2019","washington,jan,treasury,secretary,steven,mnuchin,decline,request,house,way,mean,committee,testify,next,week,partial,government,shutdown,impact,upcoming,taxfiling,season,panel,chairman,say,eric,beech,edit,mohammad,zarghamour,topicsus"
"khachanov,ashamed,early,exit,australian","January 18, 2019","melbourne,tip,challenge,grand,slam,dominance,old,guard,mens,tennis,australian,russian,young,gun,karen,khachanov,instead,leave,hang,head,sting,thirdround,loss,roberto,bautista,agut,fridaythe,yearold,th,seed,send,pack,defeat,spaniard,bautista,agut,continue,fine,start,knocking,injure,former,world,number,one,andy,murray,first,stun,novak,djokovic,win,paris,master,november,muscovite,rat,one,player,challenge,serbian,favourite,melbourne,park,atps,head,favourable,draw,good,chance,crack,maiden,grand,slam,little,bit,ashamed,attitude,today,khachanov,tell,ruefully,melbourne,parkthat,could,better,couldnt,manage,match,see,clear,lateit,wasnt,fighting,want,play,good,want,win,show,angry,scared,take,away,little,bit,little,bit,focus,roger,federer,rafa,nadal,four,grand,slam,last,year,shut,next,generation,game,big,seed,federer,claim,second,successive,title,melbourne,second,seed,nadal,th,french,crown,djokovic,sweep,wimbledon,openthere,cheer,next,gen,player,friday,american,france,tiafoe,reach,last,fellow,yearold,stefanos,tsitsipas,greecethe,khachanov,young,thruster,push,deep,grand,slam,least,french,openi,dont,think,grand,slam,nerve,say,first,grand,slam,year,think,match,play,betteri,think,game,general,always,something,positive,go,forward,clear,say,still,happy,talk,one,tour,next,big,thing,title,previously,weigh,heavily,player,nick,kyrgios,grigor,toby,davisour"
"eu,tariff,rice,weapon,farmer,say,cambodia","January 18, 2019","phnom,penh,jan,european,union,tariff,rice,cambodia,weapon,farmer,hurt,million,people,struggle,escape,poverty,cambodias,government,rule,party,saidthe,eu,friday,impose,tariff,rice,cambodia,myanmar,next,three,year,curb,surge,import,say,damage,eu,european,commission,oversees,trade,policy,bloc,set,duty,euro,per,tonne,rice,first,year,drop,euros,second,euros,year,threethe,ruling,cambodian,people,party,cpp,prime,minister,hun,sen,say,decision,trade,action,would,affect,million,poor,act,respect,human,violation,human,cpp,spokesman,sok,eysan,tell,reporter,eu,action,trade,ministry,commerce,call,eu,decision,weapon,kill,cambodian,farmer,trade,myanmar,benefit,eus,everything,arm,scheme,allow,world,least,developed,country,export,good,european,union,free,commission,find,import,rice,country,combine,increased,percent,five,seasonsthe,commission,say,also,find,price,low,eu,market,cause,serious,eu,rice,prak,chan,thul,edit,darren"
"trade,war,hop,lift,european,share,early,december,high","January 18, 2019","london,jan,european,share,high,friday,reach,high,level,early,december,newfound,hope,sinous,trade,lift,stock,market,wall,street,asiathe,stoxx,benchmark,index,rise,percent,gmt,main,sector,bourses,firmly,positive,sensitive,index,stock,gain,automotive,sector,lead,pack,percent,germany,dax,top,mover,telecom,italia,drop,percent,say,expect,report,fullyear,organic,core,earnings,billion,euro,billion,drop,percent,compare,year,profit,warning,ryanair,also,spook,investor,low,cost,airline,share,drop,percent,drag,rival,easyjet,fell,corporate,result,include,french,retailer,casino,whose,share,rise,percent,trader,analyst,say,companys,fourth,quarter,sale,show,element,resilience,impact,protest,francesign,julien,ponthus,edit,josephine,masonour"
"tough,sanction,would,hurt,russias,credit,profile,moody","January 18, 2019","london,moody,friday,become,late,major,rating,agency,warn,russia,credit,profile,would,damage,united,state,introduces,tough,sanction,moscowthe,disruptive,potential,sanction,could,come,proposal,include,sovereign,debt,stateowned,financial,energy,sector,moodys,currently,positive,outlook,grade,ba,russia,rating,saidthe,move,follow,similar,warning,fitch,last,month,say,likely,strip,russia,rating,positive,outlook,sanction,introduce,marc,jones,edit,helen,reidour"
"tennis,nadal,subdues,local,hope,de,minaur,third,clash","January 18, 2019","melbourne,rafa,nadal,subdue,alex,de,minaur,third,clash,australian,friday,dominate,home,town,topranked,male,playerthe,second,seed,control,baseline,exchange,force,young,australian,take,ever,great,risk,compete,time,grand,slam,championi,try,make,feel,ball,good,enough,control,point,almost,never,nadal,saidthe,spaniard,three,straight,set,match,play,czech,republic,tomas,berdych,fourth,roundalarm,bell,start,ring,pack,centre,court,almost,soon,friday,match,hold,service,game,easily,de,minaur,need,point,hold,serve,raise,immediate,question,whether,young,australian,could,keep,spanish,opponentit,game,de,minaur,setnadal,later,describe,opponent,probably,quick,player,tour,exert,similar,pressure,first,game,second,set,time,break,de,minaurs,serve,marathon,point,gamewith,superior,firepower,ground,stroke,nadal,could,take,control,baseline,exchange,take,many,risksde,minaur,try,lift,tempo,prevent,bully,court,tactic,naturally,carry,risk,one,could,sustaina,packed,centre,court,stadium,try,encourage,charge,yearold,work,cutout,try,hold,service,game,let,alone,pressure,nadal,hisif,could,hold,little,bit,serve,apply,bit,pressure,early,set,maybe,could,get,chance,serve,de,minaur,saidde,minaur,save,five,match,point,succumb,identical,scoreline,pair,third,wimbledon,matchup,last,mainly,known,aggressive,ground,game,nadal,record,high,first,serve,percentage,leave,opponent,strong,serving,display,also,sound,timely,warn,rest,field,nadal,bona,fide,contender,title,come,tournament,injury,cloudroger,federer,novak,djokovic,searching,record,seventh,australian,title,melbourne,young,generation,lead,germanys,alexander,zverev,look,unseat,age,toby,davisour"
